Num,x1,x2,x3,x4,x5,x1Name,x2Name,x3Name,x4Name,x5Name,account,subArea,Population(K),GNI(M$)
1,jp,01,,,,Japan,Hokkaido,,,,,,5045,
2,jp,01,01,,,Japan,Hokkaido,Sapporo,札幌市,,,,1956,
3,jp,01,02,,,Japan,Hokkaido,Hakodate,函館市,,,,237,
4,jp,01,03,,,Japan,Hokkaido,Otaru,小樽市,,,,104,
5,jp,01,04,,,Japan,Hokkaido,Asahikawa,旭川市,,,,316,
6,jp,01,05,,,Japan,Hokkaido,Muroran,室蘭市,,,,75,
7,jp,01,06,,,Japan,Hokkaido,Kushiro,釧路市,,,,154,
8,jp,01,07,,,Japan,Hokkaido,Obihiro,帯広市,,,,161,
9,jp,01,08,,,Japan,Hokkaido,Kitami,北見市,,,,110,
10,jp,01,09,,,Japan,Hokkaido,Yuubari,夕張市,,,,6,
11,jp,01,10,,,Japan,Hokkaido,Iwamizawa,岩見沢市,,,,74,
12,jp,01,11,,,Japan,Hokkaido,Abashiri,網走市,,,,32,
13,jp,01,12,,,Japan,Hokkaido,Rumoi,留萌市,,,,18,
14,jp,01,13,,,Japan,Hokkaido,Tomakomai,苫小牧市,,,,166,
15,jp,01,14,,,Japan,Hokkaido,Wakkanai,稚内市,,,,30,
16,jp,01,15,,,Japan,Hokkaido,Bibai,美唄市,,,,18,
17,jp,01,16,,,Japan,Hokkaido,Ashibetsu,芦別市,,,,11,
18,jp,01,17,,,Japan,Hokkaido,Ebetsu,江別市,,,,118,
19,jp,01,18,,,Japan,Hokkaido,Akabira,赤平市,,,,8,
20,jp,01,19,,,Japan,Hokkaido,Monbetsu,紋別市,,,,20,
21,jp,01,20,,,Japan,Hokkaido,Shibetsu,士別市,,,,16,
22,jp,01,21,,,Japan,Hokkaido,Nayoro,名寄市,,,,25,
23,jp,01,22,,,Japan,Hokkaido,Mikasa,三笠市,,,,7,
24,jp,01,23,,,Japan,Hokkaido,Nemuro,根室市,,,,22,
25,jp,01,24,,,Japan,Hokkaido,Chitose,千歳市,,,,97,
26,jp,01,25,,,Japan,Hokkaido,Takikawa,滝川市,,,,37,
27,jp,01,26,,,Japan,Hokkaido,Sunagawa,砂川市,,,,15,
28,jp,01,27,,,Japan,Hokkaido,Utashinai,歌志内市,,,,3,
29,jp,01,28,,,Japan,Hokkaido,Fukagawa,深川市,,,,18,
30,jp,01,29,,,Japan,Hokkaido,Furano,富良野市,,,,20,
31,jp,01,30,,,Japan,Hokkaido,Noboribetsu,登別市,,,,44,
32,jp,01,31,,,Japan,Hokkaido,Eniwa,恵庭市,,,,70,
33,jp,01,32,,,Japan,Hokkaido,Date,伊達市,,,,31,
34,jp,01,33,,,Japan,Hokkaido,Kitahiroshima,北広島市,,,,56,
35,jp,01,34,,,Japan,Hokkaido,Ishikari,石狩市,,,,57,
36,jp,01,35,,,Japan,Hokkaido,Hokuto,北斗市,,,,43,
37,jp,01,36,,,Japan,Hokkaido,Ishikaritoubetsu,石狩郡当別町,,,,15,
38,jp,01,37,,,Japan,Hokkaido,Ishikarishinshinotsu,石狩郡新篠津村,,,,3,
39,jp,01,38,,,Japan,Hokkaido,Matsumaematsumae,松前郡松前町,,,,6,
40,jp,01,39,,,Japan,Hokkaido,Matsumaefukushima,松前郡福島町,,,,3,
41,jp,01,40,,,Japan,Hokkaido,Kamiisoshiriuchi,上磯郡知内町,,,,4,
42,jp,01,41,,,Japan,Hokkaido,Kamiisokikonai,上磯郡木古内町,,,,4,
43,jp,01,42,,,Japan,Hokkaido,Kamedananae,亀田郡七飯町,,,,27,
44,jp,01,43,,,Japan,Hokkaido,Kayabeshikabe,茅部郡鹿部町,,,,4,
45,jp,01,44,,,Japan,Hokkaido,Kayabemori,茅部郡森町,,,,14,
46,jp,01,45,,,Japan,Hokkaido,Futamiyakumo,二海郡八雲町,,,,15,
47,jp,01,46,,,Japan,Hokkaido,Yamakoshioshamanbe,山越郡長万部町,,,,5,
48,jp,01,47,,,Japan,Hokkaido,Hiyamaesashi,檜山郡江差町,,,,7,
49,jp,01,48,,,Japan,Hokkaido,Hiyamauenokuni,檜山郡上ノ国町,,,,4,
50,jp,01,49,,,Japan,Hokkaido,Hiyamaassabu,檜山郡厚沢部町,,,,3,
51,jp,01,50,,,Japan,Hokkaido,Nishiotobe,爾志郡乙部町,,,,3,
52,jp,01,51,,,Japan,Hokkaido,Okushiriokushiri,奥尻郡奥尻町,,,,2,
53,jp,01,52,,,Japan,Hokkaido,Setanaimagane,瀬棚郡今金町,,,,4,
54,jp,01,53,,,Japan,Hokkaido,Kudousetana,久遠郡せたな町,,,,7,
55,jp,01,54,,,Japan,Hokkaido,Shimamakishimamaki,島牧郡島牧村,,,,1,
56,jp,01,55,,,Japan,Hokkaido,Suttsusuttsu,寿都郡寿都町,,,,3,
57,jp,01,56,,,Japan,Hokkaido,Suttsukuromatsunai,寿都郡黒松内町,,,,2,
58,jp,01,57,,,Japan,Hokkaido,Isoyarankoshi,磯谷郡蘭越町,,,,5,
59,jp,01,58,,,Japan,Hokkaido,Abutaniseko,虻田郡ニセコ町,,,,6,
60,jp,01,59,,,Japan,Hokkaido,Abutamakkari,虻田郡真狩村,,,,2,
61,jp,01,60,,,Japan,Hokkaido,Abutarusutsu,虻田郡留寿都村,,,,2,
62,jp,01,61,,,Japan,Hokkaido,Abutakimobetsu,虻田郡喜茂別町,,,,2,
63,jp,01,62,,,Japan,Hokkaido,Abutakyougoku,虻田郡京極町,,,,3,
64,jp,01,63,,,Japan,Hokkaido,Abutakutchan,虻田郡倶知安町,,,,17,
65,jp,01,64,,,Japan,Hokkaido,Iwanaikyouwa,岩内郡共和町,,,,5,
66,jp,01,65,,,Japan,Hokkaido,Iwanaiiwanai,岩内郡岩内町,,,,11,
67,jp,01,66,,,Japan,Hokkaido,Furuuhaku,古宇郡泊村,,,,1,
68,jp,01,67,,,Japan,Hokkaido,Furuukamoenai,古宇郡神恵内村,,,,1,
69,jp,01,68,,,Japan,Hokkaido,Shakotanshakotan,積丹郡積丹町,,,,2,
70,jp,01,69,,,Japan,Hokkaido,Furubirafurubira,古平郡古平町,,,,3,
71,jp,01,70,,,Japan,Hokkaido,Yoniki,余市郡仁木町,,,,3,
72,jp,01,71,,,Japan,Hokkaido,Yoyo,余市郡余市町,,,,17,
73,jp,01,72,,,Japan,Hokkaido,Yoakaigawa,余市郡赤井川村,,,,1,
74,jp,01,73,,,Japan,Hokkaido,Sorachinanporo,空知郡南幌町,,,,8,
75,jp,01,74,,,Japan,Hokkaido,Sorachinaie,空知郡奈井江町,,,,5,
76,jp,01,75,,,Japan,Hokkaido,Sorachikamisunagawa,空知郡上砂川町,,,,2,
77,jp,01,76,,,Japan,Hokkaido,Yuubariyuni,夕張郡由仁町,,,,5,
78,jp,01,77,,,Japan,Hokkaido,Yuubarinaganuma,夕張郡長沼町,,,,10,
79,jp,01,78,,,Japan,Hokkaido,Yuubarikuriyama,夕張郡栗山町,,,,11,
80,jp,01,79,,,Japan,Hokkaido,Kabatotsukigata,樺戸郡月形町,,,,3,
81,jp,01,80,,,Japan,Hokkaido,Kabatourausu,樺戸郡浦臼町,,,,2,
82,jp,01,81,,,Japan,Hokkaido,Kabatoshintotsukawa,樺戸郡新十津川町,,,,6,
83,jp,01,82,,,Japan,Hokkaido,Uryuumoseushi,雨竜郡妹背牛町,,,,3,
84,jp,01,83,,,Japan,Hokkaido,Uryuuchippubetsu,雨竜郡秩父別町,,,,2,
85,jp,01,84,,,Japan,Hokkaido,Uryuuuryuu,雨竜郡雨竜町,,,,2,
86,jp,01,85,,,Japan,Hokkaido,Uryuuhokuryuu,雨竜郡北竜町,,,,2,
87,jp,01,86,,,Japan,Hokkaido,Uryuunumata,雨竜郡沼田町,,,,3,
88,jp,01,87,,,Japan,Hokkaido,Kamikawatakasu,上川郡鷹栖町,,,,6,
89,jp,01,88,,,Japan,Hokkaido,Kamikawahigashikagura,上川郡東神楽町,,,,10,
90,jp,01,89,,,Japan,Hokkaido,Kamikawatouma,上川郡当麻町,,,,6,
91,jp,01,90,,,Japan,Hokkaido,Kamikawapippu,上川郡比布町,,,,3,
92,jp,01,91,,,Japan,Hokkaido,Kamikawaaibetsu,上川郡愛別町,,,,2,
93,jp,01,92,,,Japan,Hokkaido,Kamikawakamikawa,上川郡上川町,,,,3,
94,jp,01,93,,,Japan,Hokkaido,Kamikawahigashikawa,上川郡東川町,,,,9,
95,jp,01,94,,,Japan,Hokkaido,Kamikawabiei,上川郡美瑛町,,,,9,
96,jp,01,95,,,Japan,Hokkaido,Sorachikamifurano,空知郡上富良野町,,,,10,
97,jp,01,96,,,Japan,Hokkaido,Sorachinakafurano,空知郡中富良野町,,,,4,
98,jp,01,97,,,Japan,Hokkaido,Sorachiminamifurano,空知郡南富良野町,,,,2,
99,jp,01,98,,,Japan,Hokkaido,Yuufutsushimukappu,勇払郡占冠村,,,,2,
100,jp,01,99,,,Japan,Hokkaido,Kamikawawassamu,上川郡和寒町,,,,3,
101,jp,01,100,,,Japan,Hokkaido,Kamikawakenbuchi,上川郡剣淵町,,,,3,
102,jp,01,101,,,Japan,Hokkaido,Kamikawashimokawa,上川郡下川町,,,,3,
103,jp,01,102,,,Japan,Hokkaido,Nakagawabifuka,中川郡美深町,,,,4,
104,jp,01,103,,,Japan,Hokkaido,Nakagawaotoineppu,中川郡音威子府村,,,,1,
105,jp,01,104,,,Japan,Hokkaido,Nakagawanakagawa,中川郡中川町,,,,1,
106,jp,01,105,,,Japan,Hokkaido,Uryuuhorokanai,雨竜郡幌加内町,,,,1,
107,jp,01,106,,,Japan,Hokkaido,Mashikemashike,増毛郡増毛町,,,,4,
108,jp,01,107,,,Japan,Hokkaido,Rumoikodaira,留萌郡小平町,,,,3,
109,jp,01,108,,,Japan,Hokkaido,Tomamaetomamae,苫前郡苫前町,,,,3,
110,jp,01,109,,,Japan,Hokkaido,Tomamaehahoro,苫前郡羽幌町,,,,6,
111,jp,01,110,,,Japan,Hokkaido,Tomamaeshosanbetsu,苫前郡初山別村,,,,1,
112,jp,01,111,,,Japan,Hokkaido,Teshioenbetsu,天塩郡遠別町,,,,2,
113,jp,01,112,,,Japan,Hokkaido,Teshioteshio,天塩郡天塩町,,,,3,
114,jp,01,113,,,Japan,Hokkaido,Souyasarufutsu,宗谷郡猿払村,,,,3,
115,jp,01,114,,,Japan,Hokkaido,Esashihamatonbetsu,枝幸郡浜頓別町,,,,3,
116,jp,01,115,,,Japan,Hokkaido,Esashinakatonbetsu,枝幸郡中頓別町,,,,1,
117,jp,01,116,,,Japan,Hokkaido,Esashiesashi,枝幸郡枝幸町,,,,7,
118,jp,01,117,,,Japan,Hokkaido,Teshiohoufu,天塩郡豊富町,,,,4,
119,jp,01,118,,,Japan,Hokkaido,Rebunrebun,礼文郡礼文町,,,,2,
120,jp,01,119,,,Japan,Hokkaido,Rishiririshiri,利尻郡利尻町,,,,2,
121,jp,01,120,,,Japan,Hokkaido,Rishiririshirifuji,利尻郡利尻富士町,,,,2,
122,jp,01,121,,,Japan,Hokkaido,Teshiohoronobe,天塩郡幌延町,,,,2,
123,jp,01,122,,,Japan,Hokkaido,Abashiribihoro,網走郡美幌町,,,,17,
124,jp,01,123,,,Japan,Hokkaido,Abashiritsubetsu,網走郡津別町,,,,4,
125,jp,01,124,,,Japan,Hokkaido,Sharishari,斜里郡斜里町,,,,11,
126,jp,01,125,,,Japan,Hokkaido,Sharikiyosato,斜里郡清里町,,,,4,
127,jp,01,126,,,Japan,Hokkaido,Sharikoshimizu,斜里郡小清水町,,,,4,
128,jp,01,127,,,Japan,Hokkaido,Tokorokunneppu,常呂郡訓子府町,,,,4,
129,jp,01,128,,,Japan,Hokkaido,Tokorooketo,常呂郡置戸町,,,,3,
130,jp,01,129,,,Japan,Hokkaido,Tokorosaroma,常呂郡佐呂間町,,,,5,
131,jp,01,130,,,Japan,Hokkaido,Monbetsuenkaru,紋別郡遠軽町,,,,18,
132,jp,01,131,,,Japan,Hokkaido,Monbetsuyuubetsu,紋別郡湧別町,,,,8,
133,jp,01,132,,,Japan,Hokkaido,Monbetsutakigami,紋別郡滝上町,,,,2,
134,jp,01,133,,,Japan,Hokkaido,Monbetsuokoppe,紋別郡興部町,,,,3,
135,jp,01,134,,,Japan,Hokkaido,Monbetsunishiokoppe,紋別郡西興部村,,,,1,
136,jp,01,135,,,Japan,Hokkaido,Monbetsuoumu,紋別郡雄武町,,,,4,
137,jp,01,136,,,Japan,Hokkaido,Abashirioozora,網走郡大空町,,,,6,
138,jp,01,137,,,Japan,Hokkaido,Abutatoyoura,虻田郡豊浦町,,,,3,
139,jp,01,138,,,Japan,Hokkaido,Ususoubetsu,有珠郡壮瞥町,,,,2,
140,jp,01,139,,,Japan,Hokkaido,Shiraoishiraoi,白老郡白老町,,,,15,
141,jp,01,140,,,Japan,Hokkaido,Yuufutsuatsuma,勇払郡厚真町,,,,4,
142,jp,01,141,,,Japan,Hokkaido,Abutatouyako,虻田郡洞爺湖町,,,,8,
143,jp,01,142,,,Japan,Hokkaido,Yuufutsuabira,勇払郡安平町,,,,7,
144,jp,01,143,,,Japan,Hokkaido,Yuufutsumukawa,勇払郡むかわ町,,,,7,
145,jp,01,144,,,Japan,Hokkaido,Saruhidaka,沙流郡日高町,,,,11,
146,jp,01,145,,,Japan,Hokkaido,Saruhiratori,沙流郡平取町,,,,4,
147,jp,01,146,,,Japan,Hokkaido,Niikappuniikappu,新冠郡新冠町,,,,5,
148,jp,01,147,,,Japan,Hokkaido,Urakawaurakawa,浦河郡浦河町,,,,11,
149,jp,01,148,,,Japan,Hokkaido,Samanisamani,様似郡様似町,,,,4,
150,jp,01,149,,,Japan,Hokkaido,Horoizumierimo,幌泉郡えりも町,,,,4,
151,jp,01,150,,,Japan,Hokkaido,Shinhidaka,日高郡新ひだか町,,,,20,
152,jp,01,151,,,Japan,Hokkaido,Kawahigashiotofuke,河東郡音更町,,,,43,
153,jp,01,152,,,Japan,Hokkaido,Kawahigashishihoro,河東郡士幌町,,,,6,
154,jp,01,153,,,Japan,Hokkaido,Kawahigashikamishihoro,河東郡上士幌町,,,,5,
155,jp,01,154,,,Japan,Hokkaido,Kawahigashishikaoi,河東郡鹿追町,,,,5,
156,jp,01,155,,,Japan,Hokkaido,Kamikawashintoku,上川郡新得町,,,,6,
157,jp,01,156,,,Japan,Hokkaido,Kamikawashimizu,上川郡清水町,,,,9,
158,jp,01,157,,,Japan,Hokkaido,Kasaimemuro,河西郡芽室町,,,,18,
159,jp,01,158,,,Japan,Hokkaido,Kasainakasatsunai,河西郡中札内村,,,,4,
160,jp,01,159,,,Japan,Hokkaido,Kasaisarabetsu,河西郡更別村,,,,3,
161,jp,01,160,,,Japan,Hokkaido,Hirootaiju,広尾郡大樹町,,,,5,
162,jp,01,161,,,Japan,Hokkaido,Hiroohiroo,広尾郡広尾町,,,,6,
163,jp,01,162,,,Japan,Hokkaido,Nakagawamakubetsu,中川郡幕別町,,,,25,
164,jp,01,163,,,Japan,Hokkaido,Nakagawaikeda,中川郡池田町,,,,6,
165,jp,01,164,,,Japan,Hokkaido,Nakagawatoyokoro,中川郡豊頃町,,,,3,
166,jp,01,165,,,Japan,Hokkaido,Nakagawahonbetsu,中川郡本別町,,,,6,
167,jp,01,166,,,Japan,Hokkaido,Ashoroashoro,足寄郡足寄町,,,,6,
168,jp,01,167,,,Japan,Hokkaido,Ashororikubetsu,足寄郡陸別町,,,,2,
169,jp,01,168,,,Japan,Hokkaido,Tokachiurahoro,十勝郡浦幌町,,,,4,
170,jp,01,169,,,Japan,Hokkaido,Kushirokushiro,釧路郡釧路町,,,,18,
171,jp,01,170,,,Japan,Hokkaido,Akkeshiakkeshi,厚岸郡厚岸町,,,,8,
172,jp,01,171,,,Japan,Hokkaido,Akkeshihamanaka,厚岸郡浜中町,,,,5,
173,jp,01,172,,,Japan,Hokkaido,Kawakamishibecha,川上郡標茶町,,,,7,
174,jp,01,173,,,Japan,Hokkaido,Kawakamiteshikaga,川上郡弟子屈町,,,,6,
175,jp,01,174,,,Japan,Hokkaido,Akantsurui,阿寒郡鶴居村,,,,2,
176,jp,01,175,,,Japan,Hokkaido,Shiranukashiranuka,白糠郡白糠町,,,,7,
177,jp,01,176,,,Japan,Hokkaido,Notsukebekkai,野付郡別海町,,,,14,
178,jp,01,177,,,Japan,Hokkaido,Shibetsunakashibetsu,標津郡中標津町,,,,22,
179,jp,01,178,,,Japan,Hokkaido,Shibetsushibetsu,標津郡標津町,,,,5,
180,jp,01,179,,,Japan,Hokkaido,Menashirausu,目梨郡羅臼町,,,,4,
181,jp,01,180,,,Japan,Hokkaido,Shikotanshikotan,色丹郡色丹村,,,,0,
182,jp,01,181,,,Japan,Hokkaido,Kunashirihaku,国後郡泊村,,,,0,
183,jp,01,182,,,Japan,Hokkaido,Kunashiriryuuyorubetsu,国後郡留夜別村,,,,0,
184,jp,01,183,,,Japan,Hokkaido,Etorofuryuubetsu,択捉郡留別村,,,,0,
185,jp,01,184,,,Japan,Hokkaido,Shanashana,紗那郡紗那村,,,,0,
186,jp,01,185,,,Japan,Hokkaido,Shibetoroshibetoro,蘂取郡蘂取村,,,,0,
187,jp,02,,,,Japan,Aomori,,青森市,,,,1186,
188,jp,02,01,,,Japan,Aomori,Aomori,弘前市,,,,264,
189,jp,02,02,,,Japan,Aomori,Hirosaki,八戸市,,,,159,
190,jp,02,03,,,Japan,Aomori,Hachinohe,黒石市,,,,215,
191,jp,02,04,,,Japan,Aomori,Kuroishi,五所川原市,,,,30,
192,jp,02,05,,,Japan,Aomori,Goshogawara,十和田市,,,,50,
193,jp,02,06,,,Japan,Aomori,Towada,三沢市,,,,57,
194,jp,02,07,,,Japan,Aomori,Misawa,むつ市,,,,37,
195,jp,02,08,,,Japan,Aomori,Mutsu,つがる市,,,,52,
196,jp,02,09,,,Japan,Aomori,Tsugaru,平川市,,,,29,
197,jp,02,10,,,Japan,Aomori,Hirakawa,東津軽郡平内町,,,,29,
198,jp,02,11,,,Japan,Aomori,Higashitsugaruhiranai,東津軽郡今別町,,,,10,
199,jp,02,12,,,Japan,Aomori,Higashitsugaruimabetsu,東津軽郡蓬田村,,,,2,
200,jp,02,13,,,Japan,Aomori,Higashitsugaruyomogida,東津軽郡外ヶ浜町,,,,2,
201,jp,02,14,,,Japan,Aomori,Higashitsugarusotokehama,西津軽郡鰺ヶ沢町,,,,5,
202,jp,02,15,,,Japan,Aomori,Nishitsugaruajikesawa,西津軽郡深浦町,,,,9,
203,jp,02,16,,,Japan,Aomori,Nishitsugarufukaura,中津軽郡西目屋村,,,,7,
204,jp,02,17,,,Japan,Aomori,Nakatsugarunishimeya,南津軽郡藤崎町,,,,1,
205,jp,02,18,,,Japan,Aomori,Minamitsugarufujisaki,南津軽郡大鰐町,,,,14,
206,jp,02,19,,,Japan,Aomori,Minamitsugaruoowani,南津軽郡田舎館村,,,,8,
207,jp,02,20,,,Japan,Aomori,Minamitsugaruinakadate,北津軽郡板柳町,,,,7,
208,jp,02,21,,,Japan,Aomori,Kitatsugaruitayanagi,北津軽郡鶴田町,,,,12,
209,jp,02,22,,,Japan,Aomori,Kitatsugarutsuruta,北津軽郡中泊町,,,,12,
210,jp,02,23,,,Japan,Aomori,Kitatsugarunakadomari,上北郡野辺地町,,,,9,
211,jp,02,24,,,Japan,Aomori,Kamikitanoheji,上北郡七戸町,,,,12,
212,jp,02,25,,,Japan,Aomori,Kamikitashichinohe,上北郡六戸町,,,,14,
213,jp,02,26,,,Japan,Aomori,Kamikitarokunohe,上北郡横浜町,,,,11,
214,jp,02,27,,,Japan,Aomori,Kamikitayokohama,上北郡東北町,,,,4,
215,jp,02,28,,,Japan,Aomori,Kamikitatouhoku,上北郡六ヶ所村,,,,16,
216,jp,02,29,,,Japan,Aomori,Kamikitarokuketokoro,上北郡おいらせ町,,,,10,
217,jp,02,30,,,Japan,Aomori,Kamikitaoirase,下北郡大間町,,,,25,
218,jp,02,31,,,Japan,Aomori,Shimokitaoohazama,下北郡東通村,,,,5,
219,jp,02,32,,,Japan,Aomori,Shimokitahigashidoori,下北郡風間浦村,,,,6,
220,jp,02,33,,,Japan,Aomori,Shimokitakazamaura,下北郡佐井村,,,,2,
221,jp,02,34,,,Japan,Aomori,Shimokitasai,三戸郡三戸町,,,,2,
222,jp,02,35,,,Japan,Aomori,Sannohesannohe,三戸郡五戸町,,,,9,
223,jp,02,36,,,Japan,Aomori,Sannohegonohe,三戸郡田子町,,,,15,
224,jp,02,37,,,Japan,Aomori,Sannohetago,三戸郡南部町,,,,5,
225,jp,02,38,,,Japan,Aomori,Sannohenanbu,三戸郡階上町,,,,16,
226,jp,02,39,,,Japan,Aomori,Sannohekaijou,三戸郡新郷村,,,,13,
227,jp,02,40,,,Japan,Aomori,Sannoheshingou,盛岡市,,,,2,
228,jp,03,,,,Japan,Iwate,,宮古市,,,,1154,
229,jp,03,01,,,Japan,Iwate,Morioka,大船渡市,,,,277,
230,jp,03,02,,,Japan,Iwate,Miyako,花巻市,,,,46,
231,jp,03,03,,,Japan,Iwate,Oofunato,北上市,,,,32,
232,jp,03,04,,,Japan,Iwate,Hanamaki,久慈市,,,,90,
233,jp,03,05,,,Japan,Iwate,Kitakami,遠野市,,,,91,
234,jp,03,06,,,Japan,Iwate,Kuji,一関市,,,,31,
235,jp,03,07,,,Japan,Iwate,Toono,陸前高田市,,,,24,
236,jp,03,08,,,Japan,Iwate,Ichinoseki,釜石市,,,,106,
237,jp,03,09,,,Japan,Iwate,Rikuzentakata,二戸市,,,,17,
238,jp,03,10,,,Japan,Iwate,Kamaishi,八幡平市,,,,29,
239,jp,03,11,,,Japan,Iwate,Ninohe,奥州市,,,,24,
240,jp,03,12,,,Japan,Iwate,Hachimantai,滝沢市,,,,23,
241,jp,03,13,,,Japan,Iwate,Oushuu,岩手郡雫石町,,,,108,
242,jp,03,14,,,Japan,Iwate,Takizawa,岩手郡葛巻町,,,,54,
243,jp,03,15,,,Japan,Iwate,Iwateshizukuishi,岩手郡岩手町,,,,15,
244,jp,03,16,,,Japan,Iwate,Iwatekuzumaki,紫波郡紫波町,,,,5,
245,jp,03,17,,,Japan,Iwate,Iwateiwate,紫波郡矢巾町,,,,12,
246,jp,03,18,,,Japan,Iwate,Shiwashiwa,和賀郡西和賀町,,,,33,
247,jp,03,19,,,Japan,Iwate,Shiwayahaba,胆沢郡金ケ崎町,,,,26,
248,jp,03,20,,,Japan,Iwate,Waganishiwaga,西磐井郡平泉町,,,,5,
249,jp,03,21,,,Japan,Iwate,Isawakinkesaki,気仙郡住田町,,,,15,
250,jp,03,22,,,Japan,Iwate,Nishiiwaihiraizumi,上閉伊郡大槌町,,,,7,
251,jp,03,23,,,Japan,Iwate,Kesensumita,下閉伊郡山田町,,,,5,
252,jp,03,24,,,Japan,Iwate,Kamiheiootsuchi,下閉伊郡岩泉町,,,,10,
253,jp,03,25,,,Japan,Iwate,Shimoheiyamada,下閉伊郡田野畑村,,,,14,
254,jp,03,26,,,Japan,Iwate,Shimoheiiwaizumi,下閉伊郡普代村,,,,8,
255,jp,03,27,,,Japan,Iwate,Shimoheitanohata,九戸郡軽米町,,,,3,
256,jp,03,28,,,Japan,Iwate,Shimoheifudai,九戸郡野田村,,,,2,
257,jp,03,29,,,Japan,Iwate,Kunohekarumai,九戸郡九戸村,,,,8,
258,jp,03,30,,,Japan,Iwate,Kunohenoda,九戸郡洋野町,,,,4,
259,jp,03,31,,,Japan,Iwate,Kunohekunohe,二戸郡一戸町,,,,5,
260,jp,03,32,,,Japan,Iwate,Kunohehirono,仙台市,,,,15,
261,jp,03,33,,,Japan,Iwate,Shoukaimachi,石巻市,,,,11,
262,jp,04,,,,Japan,Miyagi,,塩竈市,,,,2225,
263,jp,04,01,,,Japan,Miyagi,Sendai,気仙沼市,,,,1064,
264,jp,04,02,,,Japan,Miyagi,Ishinomaki,白石市,,,,132,
265,jp,04,03,,,Japan,Miyagi,Shiogama,名取市,,,,52,
266,jp,04,04,,,Japan,Miyagi,Kesennuma,角田市,,,,56,
267,jp,04,05,,,Japan,Miyagi,Shiroishi,多賀城市,,,,31,
268,jp,04,06,,,Japan,Miyagi,Natori,岩沼市,,,,80,
269,jp,04,07,,,Japan,Miyagi,Kakuda,登米市,,,,26,
270,jp,04,08,,,Japan,Miyagi,Tagajou,栗原市,,,,62,
271,jp,04,09,,,Japan,Miyagi,Iwanuma,東松島市,,,,43,
272,jp,04,10,,,Japan,Miyagi,Tome,大崎市,,,,72,
273,jp,04,11,,,Japan,Miyagi,Kurihara,富谷市,,,,61,
274,jp,04,12,,,Japan,Miyagi,Kotakechou,刈田郡蔵王町,,,,38,
275,jp,04,13,,,Japan,Miyagi,Oosaki,刈田郡七ヶ宿町,,,,122,
276,jp,04,14,,,Japan,Miyagi,Tomiya,柴田郡大河原町,,,,52,
277,jp,04,15,,,Japan,Miyagi,Karidazaou,柴田郡村田町,,,,11,
278,jp,04,16,,,Japan,Miyagi,Karidashichigashuku,柴田郡柴田町,,,,1,
279,jp,04,17,,,Japan,Miyagi,Shibataoogawara,柴田郡川崎町,,,,23,
280,jp,04,18,,,Japan,Miyagi,Shirahamachou,伊具郡丸森町,,,,10,
281,jp,04,19,,,Japan,Miyagi,Shibatashibata,亘理郡亘理町,,,,36,
282,jp,04,20,,,Japan,Miyagi,Shibatakawasaki,亘理郡山元町,,,,8,
283,jp,04,21,,,Japan,Miyagi,Kuratemachi,宮城郡松島町,,,,12,
284,jp,04,22,,,Japan,Miyagi,Kourikouri,宮城郡七ヶ浜町,,,,33,
285,jp,04,23,,,Japan,Miyagi,Kouriyamamoto,宮城郡利府町,,,,11,
286,jp,04,24,,,Japan,Miyagi,Miyagimatsushima,黒川郡大和町,,,,13,
287,jp,04,25,,,Japan,Miyagi,Miyagishichigahama,黒川郡大郷町,,,,18,
288,jp,04,26,,,Japan,Miyagi,Miyagirifu,黒川郡大衡村,,,,36,
289,jp,04,27,,,Japan,Miyagi,Kurokawayamato,加美郡色麻町,,,,28,
290,jp,04,28,,,Japan,Miyagi,Kurokawaoosato,加美郡加美町,,,,7,
291,jp,04,29,,,Japan,Miyagi,Kurokawaoohira,遠田郡涌谷町,,,,6,
292,jp,04,30,,,Japan,Miyagi,Takamorichou,遠田郡美里町,,,,6,
293,jp,04,31,,,Japan,Miyagi,Kamikami,牡鹿郡女川町,,,,21,
294,jp,04,32,,,Japan,Miyagi,Toodawakuya,本吉郡南三陸町,,,,14,
295,jp,04,33,,,Japan,Miyagi,Toodamisato,秋田市,,,,23,
296,jp,04,34,,,Japan,Miyagi,Oshikamegawa,能代市,,,,6,
297,jp,04,35,,,Japan,Miyagi,Motoyoshiminamisanriku,横手市,,,,11,
298,jp,05,,,,Japan,Akita,,大館市,,,,908,
299,jp,05,01,,,Japan,Akita,Akita,男鹿市,,,,294,
300,jp,05,02,,,Japan,Akita,Noshiro,湯沢市,,,,47,
301,jp,05,03,,,Japan,Akita,Yokote,鹿角市,,,,81,
302,jp,05,04,,,Japan,Akita,Oodate,由利本荘市,,,,65,
303,jp,05,05,,,Japan,Akita,Oga,潟上市,,,,23,
304,jp,05,06,,,Japan,Akita,Yuzawa,大仙市,,,,39,
305,jp,05,07,,,Japan,Akita,Kazuno,北秋田市,,,,27,
306,jp,05,08,,,Japan,Akita,Yurihonjou,にかほ市,,,,70,
307,jp,05,09,,,Japan,Akita,Katagami,仙北市,,,,31,
308,jp,05,10,,,Japan,Akita,Daisen,鹿角郡小坂町,,,,74,
309,jp,05,11,,,Japan,Akita,Kitaakita,北秋田郡上小阿仁村,,,,28,
310,jp,05,12,,,Japan,Akita,Nikaho,山本郡藤里町,,,,22,
311,jp,05,13,,,Japan,Akita,Senboku,山本郡三種町,,,,23,
